Date,AAPL,GOOG,IBM,MSFT
2012-12-19,0.17848175617808676,,0.08996061366475955,0.10903253680261762
2012-12-20,0.17850787314389094,,0.08966193287342095,0.10858737375226485
2012-12-21,0.1776210874869298,,0.08992309369652689,0.10804372173363627
2012-12-24,0.1776435813647456,,0.09004106533201332,0.10881771603745748
2012-12-26,0.17753032025086252,,0.08754027147423472,0.1037726251060578
2012-12-27,0.17742581808118607,,0.08761585040597286,0.10334528236094037
2012-12-28,0.176103549195263,,0.08846960971008676,0.10407574162864504
2012-12-31,0.18240963161353274,,0.08815691616654392,0.10428952171156602
2013-01-02,0.1848858617861704,,0.09179441256966335,0.11025723832308146
2013-01-03,0.18380061439681022,,0.0909651301638497,0.11073171574915881
2013-01-04,0.18485406367467658,,0.0911116695866624,0.11154543664138061
2013-01-07,0.18418972722503488,,0.09115120937972415,0.11152942768136377
2013-01-08,0.18417729571183394,,0.09115195580510817,0.11157687486639034
2013-01-09,0.18452709612798712,,0.09114626593948483,0.11181480241292883
2013-01-10,0.185230680364477,,0.09122197794807028,0.11104600353852959
2013-01-11,0.18516217317722844,,0.09165600708456957,0.11202000569624856
2013-01-14,0.18767400377202026,,0.09203640464716487,0.11149743012048056
2013-01-15,0.18853374490476754,,0.09203309524000507,0.11173319816622863
2013-01-16,0.19374783322448988,,0.09194809921351219,0.11167492715350007
2013-01-17,0.19174295351785878,,0.09160245560244887,0.11203500406247002
2013-01-18,0.19096476670978235,,0.09136587813198171,0.11136557813328721
2013-01-22,0.19123137380517505,,0.09051168179487272,0.11109840332376661
2013-01-23,0.19234955666609826,,0.10099702886287262,0.11233432751016305
2013-01-24,0.22607948542603726,,0.10094570396921981,0.11208791486518647
2013-01-25,0.22684233643434257,,0.10098836670073164,0.11233601191362777
2013-01-28,0.22791616442400153,,0.10098138823246439,0.11222735779569991
2013-01-29,0.2283875653433833,,0.10103767257342484,0.11229445694764074
2013-01-30,0.22838887749973547,,0.10068735824104348,0.11121914613065521
2013-01-31,0.2280711194373047,,0.10017179988159847,0.11166107238652942
2013-02-01,0.22750426318043662,,0.1007142065342162,0.11310266547815567
2013-02-04,0.22836880661433312,,0.10044635334356228,0.1140367690378954
2013-02-05,0.2314340920587268,,0.10039744121127912,0.1134998539226306
2013-02-06,0.22975914319220272,,0.09995116591709276,0.11360517624171831
2013-02-07,0.2321964293101104,,0.08717123147096642,0.11353182754029463
2013-02-08,0.23240742263999087,,0.08280897562738386,0.11400487783453446
2013-02-11,0.23041217741493009,,0.08273932734748861,0.11094999550313793
2013-02-12,0.2274242722300057,,0.08260680102511209,0.10865214593224974
2013-02-13,0.2255137633793931,,0.08084630546454084,0.10876850736582769
2013-02-14,0.22534925785814727,,0.08082299000831188,0.10863302444382548
2013-02-15,0.2254334152222285,,0.08094757439292008,0.10863616612766878
2013-02-19,0.2253736742470567,,0.0806464574307545,0.10840515959117546
2013-02-20,0.2260847790156514,,0.08062028111959921,0.10796351971155553
2013-02-21,0.2260385309782577,,0.0797098616603437,0.10309709296089097
2013-02-22,0.22443921251802368,,0.07847840300371334,0.10362823704160486
2013-02-25,0.2243107319445357,,0.0805575478351867,0.10437966575354804
2013-02-26,0.2249658945543668,,0.08082332328755616,0.10402502572454432
2013-02-27,0.22225627562995953,,0.08063280242800999,0.10218474734820168
2013-02-28,0.21967614914533298,,0.08080461183863835,0.10177880900283164
2013-03-01,0.21991192048028518,,0.08129228282362273,0.10192850096713084
2013-03-04,0.2209019691866123,,0.08187025799927951,0.09991912730533946
2013-03-05,0.2228354941482647,,0.08180691871157163,0.0946695300592441
2013-03-06,0.22290391428641526,,0.08047289988415862,0.09466535485731171
2013-03-07,0.22257183978333073,,0.08054211797634712,0.09436766375991115
2013-03-08,0.22253976804879452,,0.08048502163332116,0.09435036023731581
2013-03-11,0.21011513218605812,,0.07876676986875801,0.09424752216734796
2013-03-12,0.21086346610741452,,0.07840697062986356,0.09423956398171383
2013-03-13,0.2108342267127315,,0.07849688524866638,0.09387064612600046
2013-03-14,0.21020482367362214,,0.07866272932766592,0.09005579859325874
2013-03-15,0.20931519083704053,,0.07872423845418393,0.08935936886004721
2013-03-18,0.21147768199688435,,0.07864874364893135,0.08859709963712595
2013-03-19,0.2114777144795458,,0.07861315925334152,0.0880821971524712
2013-03-20,0.21101594935870985,,0.07874705119747835,0.08675631877954922
2013-03-21,0.2110301738209126,,0.07957125865434643,0.0861058514315837
2013-03-22,0.21227026714151845,,0.07946883284120725,0.08582923763423746
2013-03-25,0.2118265343472201,,0.07983334518802315,0.08587084924985239
2013-03-26,0.20237462695518468,,0.0798866735538761,0.08523531154901949
2013-03-27,0.20237814053032807,,0.08024592616801011,0.08549557688290813
2013-03-28,0.20187841162166445,,0.0801904654231209,0.08506160421420456
2013-04-01,0.20390299204620643,,0.08037417135949253,0.08327385906795155
2013-04-02,0.20246945108653688,,0.08047798696779643,0.08240938048059449
2013-04-03,0.20261283475226524,,0.08063943612811218,0.08283715981964984
2013-04-04,0.202204608211356,,0.0807609659779111,0.08264624692533988
2013-04-05,0.19924006604786004,,0.08138653974382364,0.08179961295951545
2013-04-08,0.19844902887457194,,0.08095293190199743,0.0813623358893478
2013-04-09,0.19594523843950376,,0.08038574744289445,0.08702941431946586
2013-04-10,0.19692754819719235,,0.0812059088776976,0.0890190014466199
2013-04-11,0.19681922047643888,,0.08121529300318073,0.09936487444499051
2013-04-12,0.1969804364957419,,0.08124677270737637,0.09911402412705261
2013-04-15,0.19805063462946035,,0.08177329066907287,0.09804113930048786
2013-04-16,0.19850089969937823,,0.08254508229033924,0.09806195982612864
2013-04-17,0.20530488837115435,,0.08342918697697523,0.09822096473156719
2013-04-18,0.20654134783095146,,0.08290403554654527,0.09685867854983364
2013-04-19,0.20086621927842513,,0.11772179015501345,0.10210879908078356
2013-04-22,0.19921421185788285,,0.11549574757353961,0.10266878777445133
2013-04-23,0.20028685127483772,,0.11718925899226686,0.10195653117953554
2013-04-24,0.1987660932761648,,0.1170079331153793,0.10609117701610626
2013-04-25,0.19901372800474568,,0.11750137663575459,0.10604573806702526
2013-04-26,0.2004532764132971,,0.11750144024264671,0.1060060848561439
2013-04-29,0.20281171393909608,,0.12001155357166796,0.10848107004827355
2013-04-30,0.2047521030253015,,0.12110932958092598,0.10848166594343554
2013-05-01,0.20479649810060338,,0.12181747445127257,0.10889834087629986
2013-05-02,0.20252142692612793,,0.12211591483662901,0.10941159300889768
2013-05-03,0.2004692096824313,,0.1224870414835436,0.10926794473425429
2013-05-06,0.1974576642026689,,0.1228485052356339,0.10896920058180791
2013-05-07,0.19740255404358614,,0.12280507473471873,0.1100557603872956
2013-05-08,0.19772271781932357,,0.12314133011489331,0.11072686174106439
2013-05-09,0.1976091406815407,,0.12321010294175984,0.11127827127695127
2013-05-10,0.19677923973898626,,0.11525751548256047,0.11034310572667652
2013-05-13,0.15287856313033982,,0.11567792259247148,0.11061427128772293
2013-05-14,0.15293499623025653,,0.11570398940308776,0.11214828937345366
2013-05-15,0.15503774545836863,,0.11570447071029771,0.11233165109225864
2013-05-16,0.1544567362810051,,0.11577392656508742,0.11240412429455
2013-05-17,0.15445479604566173,,0.11714991033718315,0.1138638520245686
2013-05-20,0.1560881546340757,,0.1172071386497638,0.11247759961347754
2013-05-21,0.15620885341930968,,0.11687212900370943,0.11202909801245757
2013-05-22,0.15421100650396533,,0.11695192263757144,0.11052214051990804
2013-05-23,0.15013284481352152,,0.11691395460288352,0.1117665487419242
2013-05-24,0.1502905803401872,,0.11683516788900823,0.11140913091021588
2013-05-28,0.14747529747809907,,0.11701288567461587,0.11281000576464378
2013-05-29,0.14694891707118185,,0.11665432976827898,0.11288826510962996
2013-05-30,0.14735829085844943,,0.11653338503191055,0.11261405277272796
2013-05-31,0.14530404786068624,,0.11674581051349887,0.11280557676239901
2013-06-03,0.1453159286360207,,0.11680649482220445,0.11398845283033653
2013-06-04,0.1453431948452641,,0.11760265846480669,0.11575207281850884
2013-06-05,0.14499285703089443,,0.11869922502916275,0.11604310608378574
2013-06-06,0.1457387355823712,,0.11874589883530806,0.1158870207252846
2013-06-07,0.14393503548966852,,0.11922907622073858,0.11675107616786964
2013-06-10,0.14395293195241954,,0.11931079160267506,0.11583099826148449
2013-06-11,0.14357592406951736,,0.11867225096270813,0.11759613191065456
2013-06-12,0.1430051306896393,,0.11809722722558234,0.1162926695106208
2013-06-13,0.1425818953623825,,0.11848764877795959,0.1168223786377231
2013-06-14,0.14288926523778983,,0.11770336095892177,0.1167540138605638
2013-06-17,0.14279351379706048,,0.11751858341286081,0.11758586905377753
2013-06-18,0.1405845197931839,,0.11740965780096636,0.11762729591317214
2013-06-19,0.13995013846018284,,0.11777185173336197,0.11842153031600004
2013-06-20,0.1381930936678245,,0.11973146603329206,0.12332232356990179
2013-06-21,0.1378419712185393,,0.11969044561919029,0.12311299306186418
2013-06-24,0.139800515820412,,0.11989381757799497,0.12360790836933574
2013-06-25,0.1397631698851446,,0.12005994859965234,0.12343514962475235
2013-06-26,0.13932817686399057,,0.1200587714666324,0.12444221785609506
2013-06-27,0.13813190816287452,,0.12011975483911799,0.12452699827500172
2013-06-28,0.13835582926292794,,0.12189938623618769,0.12460424771132879
2013-07-01,0.14182832539182605,,0.12041457181907757,0.12478579504925615
2013-07-02,0.14126965278351347,,0.12041231274427787,0.12553646435408763
2013-07-03,0.13859385291991397,,0.12067888041745183,0.12553761030946256
2013-07-05,0.13876860156101836,,0.12106102563055059,0.12557680262589688
2013-07-08,0.13878112010147767,,0.12075240929965582,0.12556178399410056
2013-07-09,0.13999399009223668,,0.1214755644139358,0.12517053743926518
2013-07-10,0.13839826093612043,,0.12163283786070155,0.12536773858467107
2013-07-11,0.13932016610075942,,0.12158361365345607,0.12775684652804734
2013-07-12,0.13925236086596252,,0.1212914518802875,0.12776389283756512
2013-07-15,0.13796789493619466,,0.12166341850541058,0.12813925944168275
2013-07-16,0.1365890990823851,,0.12101531973006542,0.12804678218571314
2013-07-17,0.13295188070735603,,0.12106240474450186,0.1292687257086233
2013-07-18,0.1329763487561148,,0.12206973119033138,0.129733336301427
2013-07-19,0.13384163106185826,,0.12377390209123076,0.17440343785484763
2013-07-22,0.13350259320770577,,0.12371939957927955,0.17531512913362582
2013-07-23,0.13420192932384067,,0.12357186014039574,0.17547465384547345
2013-07-24,0.14352494417211142,,0.1239097350758753,0.17540574466355205
2013-07-25,0.14361488066074338,,0.12396706613974293,0.17307423320911922
2013-07-26,0.14230437001581375,,0.12317166352581264,0.1718147864393157
2013-07-29,0.14304751836912866,,0.12316007545927145,0.1656186974828276
2013-07-30,0.14307616002867912,,0.1229941756846435,0.1656987326817875
2013-07-31,0.1410104754654997,,0.1227141659585034,0.16563028904650584
2013-08-01,0.14053020394074014,,0.12200537164008632,0.16557091825203382
2013-08-02,0.12896522727751783,,0.12160262473648728,0.16552877562477944
2013-08-05,0.12625573308738508,,0.12109278539802086,0.1656791871935785
2013-08-06,0.12662050926326482,,0.09100394148444559,0.1624864832755532
2013-08-07,0.1252855686748303,,0.09060248707299295,0.15931039508842076
2013-08-08,0.12423340623656622,,0.08839325680405874,0.16102672781557642
2013-08-09,0.12523781547491092,,0.08839257124147468,0.15681263419854416
2013-08-12,0.12793123744455928,,0.08786331345455835,0.1567981300667228
2013-08-13,0.1344003036053333,,0.08790371600536721,0.1572587068159806
2013-08-14,0.13224927542181675,,0.08423257513810847,0.15520161781558856
2013-08-15,0.12938643372370454,,0.08274051758804093,0.15544877356289385
2013-08-16,0.1291938144589972,,0.08163602070383869,0.15502716310972886
2013-08-19,0.12891450323973322,,0.08042968212775459,0.15493643822533568
2013-08-20,0.1295387514831897,,0.07962993773639862,0.1547763722954272
2013-08-21,0.12758846813156263,,0.07933585523030201,0.15455436962252234
2013-08-22,0.12744906798176578,,0.07921071300644997,0.15605348408537434
2013-08-23,0.12717053977914233,,0.07837242175126184,0.17190481598603016
2013-08-26,0.12679142998966988,,0.07813660678166713,0.17253167424832433
2013-08-27,0.12995983480843698,,0.07837925470760637,0.17463845812497633
2013-08-28,0.12997946861177007,,0.07793952098583766,0.1745272647485072
2013-08-29,0.1274566948042735,,0.07788044331752265,0.17386799175456463
2013-08-30,0.12281744429739623,,0.07786073603131483,0.17368626796977668
2013-09-03,0.12227091502844722,,0.07816810018735644,0.17942386915409644
2013-09-04,0.12362529998769362,,0.07564910691637797,0.17898887749815828
2013-09-05,0.12221557887444533,,0.07594764455871901,0.17885847456308177
2013-09-06,0.12194118979435781,,0.07579079313051193,0.1787834043900325
2013-09-09,0.122740430705737,,0.0765005452602669,0.17952098495250632
2013-09-10,0.12521998953916172,,0.0771206832059965,0.18067107542563593
2013-09-11,0.1370986718002634,,0.08052416777632787,0.18097828065497565
2013-09-12,0.13712088102323866,,0.07976987847658906,0.17957569381369906
2013-09-13,0.13806115322308135,,0.08021403022075697,0.17987697122604634
2013-09-16,0.14108970118939823,,0.08005316192714586,0.17992939861908175
2013-09-17,0.14147713871169404,,0.07997553736957076,0.1799562072365577
2013-09-18,0.1428998368376981,,0.0808041238930262,0.179226044709507
2013-09-19,0.14371130838687066,,0.0799606909375408,0.1787409511316342
2013-09-20,0.14378743149602272,,0.08010416061675721,0.18039966884668837
2013-09-23,0.15093306372007229,,0.08009489619897871,0.1803117248189666
2013-09-24,0.15089062445643397,,0.07908075514810015,0.17923946053350223
2013-09-25,0.15163789072507652,,0.07890607807592946,0.17919362216369195
2013-09-26,0.1517937397894883,,0.07894385556155765,0.17858789772706068
2013-09-27,0.15139438594358023,,0.07963994362897044,0.17921387193764318
2013-09-30,0.15187822413142096,,0.07886284733572071,0.17904123563301394
2013-10-01,0.15269099145311044,,0.07894663041940987,0.17905156504189143
2013-10-02,0.15267442207121873,,0.07904877065693613,0.1784773479903549
2013-10-03,0.15334195373378204,,0.07851620653083934,0.1784845188616275
2013-10-04,0.1517294976873967,,0.07744758498947212,0.1781352564098139
2013-10-07,0.15098467982831568,,0.07502901558627988,0.17606909930857292
2013-10-08,0.15151452064121917,,0.07648393142235388,0.17615991696794264
2013-10-09,0.14896236635250298,,0.07753835705046101,0.17565061595056222
2013-10-10,0.14898048226886834,,0.0796185349681774,0.17687234018134296
2013-10-11,0.14832655626788174,,0.08003263143446815,0.17606085177308037
2013-10-14,0.1476962959423294,,0.0800503020132063,0.17613403142587727
2013-10-15,0.1476638010295376,,0.0776294573208634,0.1761194035767621
2013-10-16,0.14478181661277795,,0.07847796485062442,0.1760718550376149
2013-10-17,0.14345370734153554,,0.10093907897898738,0.1757655179703734
2013-10-18,0.14355193766852195,,0.1005207068183951,0.17576061921356262
2013-10-21,0.1447554014710089,,0.10008634514769855,0.17568149334207822
2013-10-22,0.14460798972372343,,0.10100406331980087,0.17608831630743135
2013-10-23,0.14403274277959752,,0.0995825699780549,0.1777312049469771
2013-10-24,0.14420800939629802,,0.10019765538872584,0.17743905780393426
2013-10-25,0.14439208451690091,,0.10022083048072712,0.1850963792344156
2013-10-28,0.14437604712434812,,0.1002537899722593,0.18515778653410195
2013-10-29,0.14707120035942833,,0.1034868240504257,0.18464034474566685
2013-10-30,0.14761462046786608,,0.10397988648223187,0.184621053750794
2013-10-31,0.1477615415522844,,0.10397187887775426,0.18406629194289018
2013-11-01,0.14797333030185836,,0.10225016488185079,0.18388595619874554
2013-11-04,0.14712012613455747,,0.1001729108818998,0.14310158860929295
2013-11-05,0.14722534657291475,,0.10088958274160285,0.14310777687201093
2013-11-06,0.1459239261933908,,0.10169464119564617,0.1483443088870837
2013-11-07,0.13879384125140812,,0.1014116747647837,0.14973797454576665
2013-11-08,0.139258888158998,,0.10133227459940891,0.14840881113052418
2013-11-11,0.1393300515074288,,0.10274955151000169,0.14853365262295767
2013-11-12,0.1387111232255186,,0.10264143700627809,0.14870122222961968
2013-11-13,0.13833907975554235,,0.10269510589892523,0.1497107341277955
2013-11-14,0.13882581280299677,,0.10282132237620355,0.14980906241967126
2013-11-15,0.1389003670575365,,0.10289676690487548,0.1497777502679711
2013-11-18,0.1391961682443786,,0.10314467595720356,0.1509777519752032
2013-11-19,0.13855977926392107,,0.10323041203264428,0.15091985327588028
2013-11-20,0.13854525989616018,,0.10066645919902768,0.15094909916053273
2013-11-21,0.13890457212267815,,0.10053293553506866,0.15052253003713634
2013-11-22,0.13892199431188984,,0.10162999575144364,0.14866372367478575
2013-11-25,0.1380798350047562,,0.10241779682459759,0.14844882477851573
2013-11-26,0.1365061474991378,,0.10250615891743707,0.14874663074664132
2013-11-27,0.1303637393200811,,0.10295687872318926,0.14808398242650297
2013-11-29,0.13039981310075216,,0.10296615837153203,0.1485475281631372
2013-12-02,0.13078164790025218,,0.10326674605161903,0.14730258481293437
2013-12-03,0.1331202786728193,,0.10351593048096705,0.14742279090437832
2013-12-04,0.13286960614491736,,0.10337892782119977,0.1472013325028029
2013-12-05,0.13206676764497852,,0.10338223105487337,0.14963574150118128
2013-12-06,0.13299848278158946,,0.10379976162326703,0.14975591430211688
2013-12-09,0.13335793874180443,,0.10377925532520263,0.14825100484762563
2013-12-10,0.13327910081210398,,0.10377586226909097,0.13115251889645999
2013-12-11,0.13357909682286195,,0.10424679311829739,0.13061742378877542
2013-12-12,0.13006073927136624,,0.1042094864269238,0.12818132498848175
2013-12-13,0.1306690148945274,,0.10421244463616265,0.12886762717059813
2013-12-16,0.13072183880592766,,0.10834872810072177,0.1280937065320904
2013-12-17,0.13040973230479788,,0.1089491592026754,0.1284631673324239
2013-12-18,0.1307537828920505,,0.10986668988535661,0.1193421064967627
2013-12-19,0.12999299630560832,,0.11012410841543929,0.11748923205959537
2013-12-20,0.12990926081733314,,0.10998035705338441,0.11819872375445006
2013-12-23,0.13496743366821112,,0.11050797922245341,0.11831628846483677
2013-12-24,0.13436011232857795,,0.11012495342408005,0.11794635022591358
2013-12-26,0.13233080870768832,,0.11039247077440242,0.11628015480836609
2013-12-27,0.119729245482216,,0.10814285948143389,0.11610246052173673
2013-12-30,0.1200928706263451,,0.10839783122849066,0.11606646756676986
2013-12-31,0.11892801287152277,,0.10831029425262302,0.11575802030513475
2014-01-02,0.1149757654038142,,0.10869936681199234,0.11573903435371523
2014-01-03,0.11728641181226553,,0.10877618536741691,0.11603550995160256
2014-01-06,0.11588978347696803,,0.1081364916423709,0.11778964262200833
2014-01-07,0.1153714278006254,,0.10991941020424999,0.1176712527602821
2014-01-08,0.11477271152780742,,0.10890642615011749,0.1162091738544745
2014-01-09,0.1051545807460084,,0.10882714629896174,0.11643464170093072
2014-01-10,0.10536625507358163,,0.10869939370201502,0.11671337454362289
2014-01-13,0.1040520742919345,,0.10992032537308491,0.12076022331152482
2014-01-14,0.10534803778910874,,0.11027841897647947,0.12250630559945257
2014-01-15,0.10654076376816435,,0.10932476377123995,0.12448477457815378
2014-01-16,0.10581376066488835,,0.10901756476037928,0.12449435592690732
2014-01-17,0.10688251807237163,,0.10905098404623245,0.12520434584041973
2014-01-21,0.10778581636803135,,0.10913977921764326,0.12507424485871688
2014-01-22,0.10684504992405519,,0.11391992481411095,0.1252802995599921
2014-01-23,0.10700885210571894,,0.1139426252048556,0.12530414409192003
2014-01-24,0.10859899438205363,,0.114640085056949,0.12547420455866312
2014-01-27,0.107619249862445,,0.11360287706844127,0.12709350704563876
2014-01-28,0.13478448607927473,,0.11280387527747235,0.12720286776102122
2014-01-29,0.1352024054322912,,0.11113192293979009,0.12603429594516094
2014-01-30,0.13508683035999688,,0.11099974545453013,0.12572673732993805
2014-01-31,0.13494892647463294,,0.11093949658228945,0.1280140531096687
2014-02-03,0.1348632628645538,,0.11227041283169935,0.1333666132304377
2014-02-04,0.13553497585095386,,0.11161845864541352,0.13339788710797076
2014-02-05,0.13557065591755085,,0.09201573480774061,0.13407763670307174
2014-02-06,0.1354215827116131,,0.09213578478200124,0.13441247145489332
2014-02-07,0.13392192126621016,,0.09308827577819503,0.1347712284457666
2014-02-10,0.13504200165310676,,0.09233892675726765,0.13428865099564502
2014-02-11,0.13531957364068745,,0.0933186642994327,0.13221629008353095
2014-02-12,0.1347084342245035,,0.09268185569261216,0.13234300836513674
2014-02-13,0.13507161285675667,,0.0928824026460286,0.11861374034932838
2014-02-14,0.13490818161904586,,0.09335264057051429,0.11849144627581343
2014-02-18,0.13242971691184893,,0.0895396376766026,0.11847319303562853
2014-02-19,0.13260918821874468,,0.08884818234050676,0.11848081567389562
2014-02-20,0.1330840042260292,,0.08891709390580697,0.11849993876536767
2014-02-21,0.13347428108283457,,0.08932599277536271,0.1185825555930172
2014-02-24,0.13293486200230434,,0.08921989619598286,0.11842274311867122
2014-02-25,0.1333385093047894,,0.08812696687710694,0.11701353766359524
2014-02-26,0.1336244343653807,,0.0873395219109347,0.10924227127844019
2014-02-27,0.13404483261389138,,0.08745986082053944,0.10821160929347885
2014-02-28,0.1331979491057227,,0.08746436084581645,0.10859344784556843
2014-03-03,0.1331807903821127,,0.08618908421014668,0.1093989088573598
2014-03-04,0.13331680723583045,,0.08696499858939027,0.11040362860159803
2014-03-05,0.13332485199654426,,0.08700215172249105,0.10871426542391947
2014-03-06,0.13261378415996886,,0.0866807745381096,0.10864941508166848
2014-03-07,0.13246509305978074,,0.08654074302407457,0.10875040931073382
2014-03-10,0.13186310022122844,,0.08658866021143986,0.10737028328639554
2014-03-11,0.13218068568829022,,0.08651348375387972,0.10733778410317002
2014-03-12,0.13183917798471378,,0.08656822266773709,0.10715297035325384
2014-03-13,0.1318721598137441,,0.0872938646267307,0.10734983444868179
2014-03-14,0.13235602165267085,,0.08639764890687691,0.10739674102674185
2014-03-17,0.13220274906955623,,0.08752957676315112,0.10776743036793562
2014-03-18,0.1312103484061318,,0.08709465975526018,0.11431583364282201
2014-03-19,0.12904872193306607,,0.08748238554215339,0.11444399304359104
2014-03-20,0.12772631392471814,,0.0890081837927741,0.11667153910962047
2014-03-21,0.12772175624350665,,0.08834691558915933,0.11653615296609589
2014-03-24,0.12523640501254024,,0.08823087619219719,0.11670058908484475
2014-03-25,0.12572217369680452,,0.09487760367511146,0.11573075218579273
2014-03-26,0.12593749119160352,,0.0958929642146024,0.1139117764724489
2014-03-27,0.12526807653636277,,0.09685763906244434,0.11415150199926832
2014-03-28,0.124696347529633,,0.096857422937122,0.11622267960607253
2014-03-31,0.1246923880405943,,0.09728422768232046,0.1162031522809184
2014-04-01,0.12486352976633479,,0.0969320308114806,0.1156598496553462
2014-04-02,0.12487296469557871,,0.0963938475371584,0.1150832270212916
2014-04-03,0.12459262323401844,,0.09646016699882082,0.11439963072243733
2014-04-04,0.12509927189826567,,0.09249766686561285,0.11806416813095094
2014-04-07,0.125965657852429,,0.09249379760612203,0.11756635459357559
2014-04-08,0.12576591332686607,,0.09151008756932548,0.11756888558523253
2014-04-09,0.1259981829545866,,0.09264526154628078,0.11803977311618018
2014-04-10,0.1263321674321132,,0.09282101240198296,0.12075340006670694
2014-04-11,0.12021867877778257,,0.09221497704200779,0.1207050164598798
2014-04-14,0.12027926624818357,,0.09291639545709868,0.12015730178793804
2014-04-15,0.12030375352192514,,0.09243234889078863,0.12061228516128553
2014-04-16,0.12019512419881279,,0.09249225534263011,0.12147202548031823
2014-04-17,0.1204537298878049,,0.09812309887380535,0.12195654690354812
2014-04-21,0.12046891571337515,,0.09862732689244541,0.12197178458315769
2014-04-22,0.11969580676945904,,0.09796298594520318,0.1217184393289094
2014-04-23,0.11839106419906806,,0.0978488403146097,0.12177184207606485
2014-04-24,0.1440662129886276,,0.09813016738878148,0.1196894892981295
2014-04-25,0.14398554921066636,,0.09617272111773703,0.11952212137570692
2014-04-28,0.14877042470516533,,0.09743539189592632,0.12001985437923907
2014-04-29,0.1481445570948039,,0.09784313471604862,0.12021198831781557
2014-04-30,0.14801029959831083,,0.09803528599778735,0.11963667121153593
2014-05-01,0.14796628166037393,,0.09776285839307791,0.11602791981140624
2014-05-02,0.14679340289661252,,0.0980331918848796,0.11446970209446342
2014-05-05,0.14614258374408223,,0.09759180596366947,0.1117088929932619
2014-05-06,0.14648999141733587,,0.09769065390549636,0.11217146551886215
2014-05-07,0.14425054468425752,,0.09746260414548306,0.11147024313700273
2014-05-08,0.14357233314764054,,0.09707342962746943,0.11131828462541912
2014-05-09,0.1436333593657549,,0.09127965105632871,0.11109303465969213
2014-05-12,0.1438953570351007,,0.09209314731521873,0.11147494635634247
2014-05-13,0.1425571385978395,,0.09035961328235119,0.11105900408184755
2014-05-14,0.1423993924363074,,0.09174937053822173,0.10885697613672143
2014-05-15,0.11670139050597776,,0.09241054805919838,0.11015508057661212
2014-05-16,0.11653753704196686,,0.09237177768429938,0.10984208524828389
2014-05-19,0.116808957247138,,0.0922698732656599,0.10981481243904034
2014-05-20,0.11683211202965622,,0.0929563463610892,0.10681093486844065
2014-05-21,0.11682857656644259,,0.09046174721666413,0.1012633935532974
2014-05-22,0.11622965061993987,,0.09058814119497463,0.10143360381069298
2014-05-23,0.11645489133277726,,0.09031524010168535,0.10011259878849851
2014-05-27,0.11752146746371865,,0.09033669206117959,0.0997602820596761
2014-05-28,0.11709387963659561,,0.08977997684644576,0.09953893233851706
2014-05-29,0.11713482169313098,,0.08982675254795255,0.09964061535522933
2014-05-30,0.11680944558201674,,0.08877122858324905,0.10016414049938283
2014-06-02,0.11715167893933852,,0.08899254417342399,0.1000856391368227
2014-06-03,0.11696014350020814,,0.08890798822551324,0.10097958405734939
2014-06-04,0.11727276404921051,,0.08834644057025248,0.10097634295386247
2014-06-05,0.11727568048514897,,0.08863577647693449,0.1031128035056311
2014-06-06,0.11593944682137873,,0.08863734716628852,0.10323508293560504
2014-06-09,0.11579951726294772,,0.08837693223878379,0.10332056364070522
2014-06-10,0.1149479899830067,,0.08863446812238947,0.10333787705324582
2014-06-11,0.11517502349943447,,0.08928163347622003,0.1032145151932849
2014-06-12,0.1160954288011432,,0.08945521977996256,0.10340155438949195
2014-06-13,0.11631292529591014,,0.08964844748664288,0.1044056536718173
2014-06-16,0.11526777701800231,,0.089408644092295,0.10414061190332383
2014-06-17,0.11520752659761599,,0.08940841635550556,0.10364176927750347
2014-06-18,0.11522129015055656,,0.08957769641411804,0.10252617919725754
2014-06-19,0.1153288083913532,,0.08888065752796903,0.1014652504283282
2014-06-20,0.11606421055588644,,0.08905041145438652,0.10109210975058158
2014-06-23,0.11597974148192036,,0.08907166976728859,0.10127430065144181
2014-06-24,0.11625933169240033,,0.08931779090549617,0.10121937913455116
2014-06-25,0.1162595941017089,,0.08907577052883146,0.10129543609422755
2014-06-26,0.11608291380027005,,0.08906091692459893,0.10161511473320806
2014-06-27,0.11645428687652815,,0.08935813754414201,0.10211509713542424
2014-06-30,0.1158696777585882,,0.08852209380766006,0.10251076811272031
2014-07-01,0.115030389232044,,0.0923721716187405,0.10233365218911836
2014-07-02,0.11508176317240544,,0.09091274627528298,0.10203651698804225
2014-07-03,0.11496873833689786,,0.09076897035157817,0.09455733533518905
2014-07-07,0.11625292042102342,,0.09006845174413834,0.09427863153721486
2014-07-08,0.1163788109369833,,0.08853897395548882,0.09071507770805007
2014-07-09,0.11631832661768943,,0.08850412658579773,0.09064341638324305
2014-07-10,0.11618255531203724,,0.08820109086798181,0.0902957205700311
2014-07-11,0.11591752843373751,,0.0803345724559723,0.09064191384716093
2014-07-14,0.11565789696251529,,0.08004273297650935,0.08946849039517187
2014-07-15,0.1163775690151843,0.13064697501796096,0.07904010053612931,0.08889954843308982
2014-07-16,0.11663121344093035,0.13070263175977934,0.08160210530768561,0.09371581516723558
2014-07-17,0.11843793920911719,0.13154228162960063,0.08091284732477622,0.09278675913810215
2014-07-18,0.11884066021930773,0.13543725701209994,0.08023375689432798,0.09234618025132693
2014-07-21,0.11910644104106895,0.1358169342392996,0.0805445163347717,0.0923235770921317
